satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary,predicted_probability,predicted_label,model_name,model_accuracy,model_auc,model_precision,model_recall,model_f1,top_feature
0.97,0.81,3,145,3,0,0,0,support,low,0.008096216139178257,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.88,5,134,4,0,0,0,technical,low,0.09125508719113165,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.66,3,114,6,1,0,0,management,low,0.020217575811574476,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.15,0.92,5,164,3,0,0,0,sales,medium,0.008282833030543444,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.21,0.81,5,142,4,0,0,0,sales,medium,0.08576593969679128,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.99,0.72,3,163,3,0,0,0,sales,medium,0.0063598634002146005,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.74,0.89,5,182,2,0,0,0,hr,low,0.009511087750947377,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.85,0.64,4,188,3,0,0,0,hr,low,0.009914383197329311,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.91,0.4,6,153,3,0,0,0,technical,low,0.05199095169017324,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.84,0.62,4,138,3,0,0,0,technical,low,0.007542313890294907,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.96,3,247,3,0,0,0,support,low,0.007642415352753525,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.52,0.79,4,234,3,0,0,0,support,low,0.00793938184239674,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.62,0.5,4,156,2,0,0,0,support,medium,0.008152688029942182,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.83,3,146,3,0,0,0,support,medium,0.007436911428075447,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.59,0.88,3,159,2,0,0,0,technical,medium,0.006284410825089413,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.98,0.79,5,257,4,0,0,0,technical,medium,0.41121129409208534,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.59,0.72,4,168,4,0,0,0,management,medium,0.025665647521145564,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.61,0.67,4,151,3,0,0,0,IT,high,0.0066684947026296,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.93,5,196,3,0,0,0,IT,medium,0.007092385778840591,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.44,2,236,3,0,0,0,IT,medium,0.009811606676768921,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.97,0.52,4,207,3,0,0,0,product_mng,low,0.00799245135116692,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,0.67,3,236,3,1,0,0,RandD,low,0.005135941872987378,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.96,0.51,4,225,3,0,0,0,marketing,medium,0.008054220779849342,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.92,3,211,3,0,0,0,sales,medium,0.005949900424088845,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.54,0.93,4,184,2,1,0,0,marketing,medium,0.005840816469369979,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.99,0.55,3,170,3,0,0,0,marketing,medium,0.00666390907642617,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.92,0.64,4,259,2,0,0,0,sales,medium,0.008206098320110253,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.6,0.49,3,239,2,0,0,0,sales,medium,0.0073174768968040675,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.38,0.5,3,196,3,0,0,0,sales,medium,0.006789358174414409,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.95,0.71,4,151,4,0,0,0,sales,medium,0.02652530779830891,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.91,3,177,2,0,0,0,sales,high,0.00683408105413252,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.83,0.71,3,234,4,0,0,0,accounting,high,0.032264406969916004,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.64,3,257,2,1,0,0,accounting,high,0.005146945266123645,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.75,0.83,4,133,4,0,0,0,hr,high,0.04016477303901189,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.85,0.66,4,155,4,0,0,0,hr,high,0.02993538081605229,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.93,0.59,3,202,2,0,0,0,hr,high,0.008067482195692074,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.19,0.63,4,278,6,0,0,0,technical,low,0.033110966088594096,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.53,0.96,4,272,2,0,0,0,support,low,0.007935701479028221,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.49,0.37,5,246,3,0,0,0,support,medium,0.0124020857491564,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.58,0.49,3,167,3,0,0,0,IT,medium,0.006153886720069878,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.63,0.72,6,163,4,0,0,0,IT,high,0.06580794975771306,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.96,0.7,4,272,3,0,0,0,product_mng,high,0.006874429266262037,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.52,0.37,2,118,2,0,0,0,product_mng,high,0.0,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.62,0.95,4,140,2,0,0,0,accounting,low,0.007383234963023869,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.94,0.8,4,266,3,1,0,0,support,medium,0.005535588588175169,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.89,0.49,4,275,3,0,0,0,management,medium,0.00871088508890513,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.97,0.9,5,262,3,0,0,0,sales,medium,0.00857271613186211,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.82,0.67,3,229,3,0,0,0,sales,medium,0.006654007950267127,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.49,3,273,3,0,0,0,sales,medium,0.006789358174414409,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.52,0.96,4,171,2,0,0,0,sales,medium,0.007643857927281936,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.59,0.96,5,211,3,0,0,0,sales,medium,0.008673267373623592,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.64,0.49,3,241,3,0,0,0,hr,medium,0.008053766235517231,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.98,0.91,3,165,2,1,0,0,hr,medium,0.005374219099185422,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.71,0.59,4,143,2,0,0,0,hr,medium,0.008952069223043004,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.87,0.93,3,173,2,0,0,0,support,low,0.008540142882435247,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.87,3,201,2,0,0,0,technical,medium,0.006757059820440095,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.94,0.69,5,145,2,0,0,0,product_mng,medium,0.008501083816334985,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.72,0.5,4,164,2,1,0,0,management,low,0.008092487671513075,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.79,0.92,4,208,2,1,0,0,marketing,low,0.0065248619793911965,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.92,0.83,4,268,4,0,0,0,sales,low,0.054084344805549654,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.92,0.98,3,257,3,0,0,1,sales,medium,0.00741748676099657,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.67,0.6,5,253,6,0,0,0,sales,medium,0.02126441241324873,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.6,0.73,5,241,3,0,0,0,sales,high,0.008617819172849862,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.73,0.86,3,200,4,0,0,0,technical,medium,0.03602307820061857,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.6,0.66,4,132,4,0,0,0,technical,medium,0.034702985471401916,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.59,5,236,3,0,0,0,technical,high,0.007536755524780207,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.65,3,196,3,1,0,0,technical,low,0.004800706453259559,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.95,0.67,4,261,3,0,0,0,technical,low,0.007521773569250359,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.27,0.48,4,185,2,0,0,0,support,low,0.011765876345734533,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.51,0.74,6,98,3,0,0,0,support,low,0.18163253734765486,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.68,0.76,3,260,4,0,0,0,support,low,0.03154367437055822,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.9,0.74,3,193,3,0,0,0,technical,medium,0.005763880353212161,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.53,0.51,3,274,2,1,0,0,product_mng,medium,0.005041645427873933,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.71,0.72,3,271,2,0,0,0,support,low,0.00903033190324646,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.81,3,170,2,0,0,0,sales,low,0.007906480758491465,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.59,0.72,3,182,3,0,0,0,sales,medium,0.0065029244329694365,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.78,0.4,4,145,5,1,0,1,sales,medium,0.024834077724507752,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.53,0.77,4,259,2,1,0,1,sales,medium,0.008159752410515319,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.5,0.77,4,180,3,0,0,0,sales,medium,0.007457521132133331,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.26,0.69,5,213,2,0,0,0,accounting,high,0.008816105801764933,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.63,0.71,4,244,2,0,0,0,support,low,0.008646126094976487,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.2,0.94,6,191,5,0,0,0,support,low,0.7566188433715288,1,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.76,0.57,3,148,3,1,0,0,support,low,0.006563378318461112,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.55,0.54,3,233,2,0,0,0,support,low,0.009185535522483483,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.82,0.93,3,247,3,0,0,0,technical,medium,0.005212956772303531,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.66,0.91,4,234,2,1,0,0,IT,medium,0.005370701046972246,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.58,0.86,4,168,2,0,0,0,product_mng,medium,0.007962532624384643,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
1.0,0.73,5,189,3,1,0,0,product_mng,low,0.006501092096340342,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.47,0.46,2,152,2,0,0,0,IT,medium,0.13643086821663106,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.95,0.96,3,220,3,0,0,0,RandD,low,0.005834107715217933,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.93,0.64,4,253,3,0,0,0,RandD,low,0.00779695213713071,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.18,0.81,4,147,4,0,0,0,marketing,low,0.04067764466232652,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.77,0.85,4,189,2,0,0,0,sales,low,0.00983294196407163,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
0.8,0.82,4,271,4,0,0,0,sales,low,0.05374817801699788,0,Random Forest - Test 2,0.9609739826551034,0.9355951807228916,0.8713450292397661,0.8975903614457831,0.8842729970326408,last_evaluation
